id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
668895842634640684,North Beach Tree House Guest Suite,447830868,Malinda,Other neighborhoods,North Beach/Blue Ridge,47.69668,-122.39175,Entire home/apt,99,1,86,10/5/2024,3.22,1,167,35,STR-OPLI-22-001670
669153214263063457,Modern Downtown Condo w/ Balcony & Pool & Hot Tub,12038774,Lux Stays And Yacht Rentals,Downtown,Belltown,47.61551,-122.34769,Entire home/apt,175,1,231,12/5/2024,7.94,1,73,110,STR-OPLI-23-000155
669678436529427232,The Charming Hillside Cottage,469151333,Pam,West Seattle,Alki,47.56672,-122.40434,Entire home/apt,164,30,62,9/30/2024,2.1,1,53,20,STR-OPLI-22-001200
669735617462052577,Amazing Getaway in the Heart of Seattle,469164829,Jing,Downtown,Belltown,47.61649,-122.34667,Entire home/apt,85,2,178,12/16/2024,6.13,1,136,58,STR-OPLI-22-001257
669747938894499321,Seattle Panorama: Modern Townhouse with a View,56916934,John,Cascade,Eastlake,47.64621,-122.32311,Entire home/apt,207,2,73,12/16/2024,2.48,1,30,58,STR-OPLI-22-001192
669786733051933767,Seattle Center Steps: Prime Location!,88924123,Alexandra,Queen Anne,Lower Queen Anne,47.62693,-122.35306,Entire home/apt,126,3,136,11/21/2024,5.06,1,218,55,STR-OPLI-20-001271
669831780329672184,Adorable guest room fully equipped in West Seattle,24407526,Marie,West Seattle,Gatewood,47.53571,-122.38048,Entire home/apt,200,30,7,6/25/2023,0.24,1,364,0,STR-OPLI-22-001138
669997349429243583,"Blueground | First Hill, gym, patio & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,100,31,0,,,327,318,0,
669997602569228415,"Blueground | First Hill, gym, patio & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,110,31,0,,,327,293,0,
670251992752253954,Seattle Lighthaus: Perfect for Groups!,343071766,Sharon,Other neighborhoods,Crown Hill,47.70265,-122.36849,Entire home/apt,270,2,81,12/8/2024,2.79,1,72,39,STR-OPLI-22-001180
670533996603348224,Chic Wallingford townhome,42946174,Kathryn,Other neighborhoods,Wallingford,47.6616738,-122.3450611,Entire home/apt,,3,45,9/14/2024,2.15,1,0,20,STR-OPLI-23-000348
671007363009683140,Cheerful Ballard Home • 4bd/3ba • A/C • Deck!,17013860,Sam,Ballard,Sunset Hill,47.6804765,-122.3986787,Entire home/apt,,3,35,1/1/2024,1.21,8,0,1,STR-OPLI-22-001190
671303817073171161,"Greenlake walk,  jog, bike,  Roosevelt light rail",28379912,Daniel James Rogers,Other neighborhoods,Green Lake,47.67733,-122.32437,Private room,42,30,0,,,20,235,0,
671440066468074748,Loft in heart of Belltown - Pike Place,100051568,Jorge,Downtown,Belltown,47.61325,-122.3466,Entire home/apt,130,2,51,11/10/2024,1.93,2,21,22,STR-OPLI-23-003531
671669265235442364,Sonder at Pivot | Accessible King Room+,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61442,-122.32802,Private room,155,1,16,12/8/2024,0.55,20,221,7,Exempt
671670971425563724,Sonder at Pivot | Queen Room+,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61435,-122.32813,Private room,222,1,213,12/3/2024,7.23,20,336,74,Exempt
671679008224438796,Sonder at Pivot | King Room+,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61406,-122.32945,Private room,,1,242,12/7/2024,8.22,20,343,69,Exempt
671684236902171206,Sonder at Pivot | One-Bedroom Suite+,219526255,Sonder (Seattle),Downtown,Belltown,47.61598,-122.3295,Private room,197,1,76,12/7/2024,2.6,20,337,21,Exempt
671687362388947426,Sonder at Pivot | Accessible One-Bedroom Suite+,219526255,Sonder (Seattle),Capitol Hill,Broadway,47.61573,-122.32761,Private room,211,1,6,12/1/2024,0.21,20,263,2,Exempt
671926609272784125,"Charming Oasis: Cozy Tiny Home, 15 mins Downtown",1729690,Liz,Northgate,North College Park,47.70291,-122.34098,Entire home/apt,114,1,62,11/29/2024,2.12,3,271,21,STR-OPLI-19-002639
672264440229909240,"View of Space Needle, spacious one bdr apt (5)",3074414,Melissa,Other neighborhoods,Wallingford,47.661555,-122.3246642,Entire home/apt,123,30,9,7/16/2024,0.31,129,90,1,STR-OPLI-20-000157
672472906298778390,Well Situated 2 Bedroom Townhouse,90098482,Avi,Other neighborhoods,Greenwood,47.69136,-122.34635,Entire home/apt,250,30,1,9/9/2023,0.06,1,358,0,
672761883352221165,Lovely 1 Bedroom Condo in Seattle Near Pikes Mkt,365853874,Thomas,Downtown,Belltown,47.61229,-122.34342,Entire home/apt,,180,0,,,1,365,0,
673241952693244241,Spacious 2 Bedroom Home in Queen Anne,7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.63881,-122.37444,Entire home/apt,131,30,35,7/28/2024,1.19,37,254,5,STR-OPLI-19-003321
673305470865610912,Elegant 2 bedroom apartment  with patio in Ballard,470056142,Isabelle,Ballard,West Woodland,47.67224,-122.36438,Entire home/apt,139,3,16,12/8/2024,0.56,1,74,6,STR-OPLI-22-001223
673505940380037783,Light‘n Bright 2BR Lake Peekaboo view retreat,3355821,Iris,Lake City,Matthews Beach,47.70398,-122.27684,Entire home/apt,160,3,49,12/8/2024,1.72,3,0,17,STR-OPLI-21-001229
673706798561540507,"Blueground | First Hill, gym, patio & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,,31,0,,,327,228,0,
673827434018037307,Golden Gardens Getaway - Walk to beach,340706410,Vince,Other neighborhoods,North Beach/Blue Ridge,47.69115,-122.39604,Entire home/apt,200,1,83,12/8/2024,2.94,108,264,28,STR-OPLI-22-001290
673977686427575879,Modern Ballard Townhome w/Rooftop Views,31187125,Payton,Ballard,Whittier Heights,47.68451932955941,-122.3761539,Entire home/apt,209,1,61,11/17/2024,2.07,11,347,9,STR-OPLI-22-001218
674057399348755411,“Casa con Vista”,236681068,Janet,West Seattle,Arbor Heights,47.514393870505366,-122.3908427,Entire home/apt,220,30,35,9/22/2024,1.59,1,364,6,STR-OPLI-23-000165
674823677493251259,"Sherpa the Camper Bus
w/fire pit and grill",35085508,Sean,Delridge,North Delridge,47.5663724,-122.3648565,Entire home/apt,100,1,78,11/10/2024,2.68,1,347,22,STR-OPLI-22-001225
674922950267871722,Greenlake tech travel Seattle subway house share,28379912,Daniel James Rogers,Other neighborhoods,Green Lake,47.67661,-122.32472,Private room,40,30,2,8/10/2024,0.14,20,353,1,
675151740194796773,"Blueground | First Hill, gym, patio & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,110,31,0,,,327,293,0,
675152130558312302,"Blueground | First Hill, gym, patio & coworking",107434423,Blueground,Downtown,First Hill,47.6082071,-122.3301994,Entire home/apt,111,31,0,,,327,268,0,
675194389654335715,Private Entry Guest Suite in North Beacon Hill,807963,Andy,Beacon Hill,North Beacon Hill,47.5869,-122.31223,Entire home/apt,145,2,25,10/7/2024,0.91,1,62,10,STR-OPLI-22-001334
675262704637977413,West Seattle Guest Suite.  private and peaceful,203784993,Josh,Delridge,Roxhill,47.52425,-122.36499,Entire home/apt,59,2,59,11/3/2024,2,1,77,27,STR-OPLI-20-000704
675324739303021108,Super Comfy*King Bed*W/D*Fast Wi-Fi*Free Parking,468209555,Christine,Rainier Valley,Columbia City,47.5552934,-122.2838427,Entire home/apt,71,30,6,11/18/2024,0.22,3,261,2,
675327051597430893,"Maple Leaf Retreat: AC, pet friendly/fenced yard!",70996371,Patrick,Northgate,Maple Leaf,47.6947209,-122.3114943,Entire home/apt,158,2,74,11/22/2024,2.58,11,54,25,STR-OPLI-22-001297
675377266772359074,Waterfront condo w/ city & mountain views!,84988701,Carol,West Seattle,Alki,47.59494,-122.38614,Entire home/apt,275,180,3,6/30/2023,0.11,1,294,0,
675404077384536823,Cozy detached backyard studio in Seattle,372142424,Rubyat,Ballard,Loyal Heights,47.6894,-122.38872,Entire home/apt,98,2,89,12/8/2024,3.41,1,44,34,STR-OPLI-22-001698
675445066192769318,2-Bedroom Craftsman in the Heart of Capitol Hill,26648538,Stewart,Capitol Hill,Broadway,47.61682,-122.31471,Entire home/apt,128,1,138,11/22/2024,4.68,5,165,41,STR-OPLI-20-001137
676193293885852760,Private+spacious room in LUX 3 story w/ work desk,48646454,Isaac,Northgate,Haller Lake,47.71041,-122.33015,Private room,36,1,122,11/12/2024,4.16,4,63,39,STR-OPLI-22-000731
676383026685691304,Skyline Haven | Downtown Seattle | 30+ Nights!,597744129,Mike,Downtown,Pioneer Square,47.59951,-122.33416,Entire home/apt,78,30,7,12/10/2024,0.25,7,275,3,
676477995931341710,"Blueground | First Hill, gym, patio & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,111,31,1,9/1/2023,0.06,327,333,0,
677579535216932473,WestSeattle Retreat Home 3BR 2BT,314324381,Sophari,West Seattle,Gatewood,47.53112,-122.37939,Entire home/apt,226,3,25,10/7/2024,0.88,11,81,13,STR-OPLI-22-001272
677655775408123716,"Spacious, Cozy Home w/ Parking & Sunroom",398317720,Ying,Central Area,Minor,47.60488700956788,-122.3076004,Entire home/apt,168,1,127,12/8/2024,4.32,71,0,41,STR-OPLI-22-001197
677710231767913236,Spectacular 1 bedroom apt with great location,162607219,Aislinn,Other neighborhoods,South Park,47.52863,-122.31903,Entire home/apt,110,1,3,3/31/2023,0.11,1,353,0,
677790442059481137,Cozy studio/Magnolia/close to downtown & cruise,8056187,Sarwat,Magnolia,Southeast Magnolia,47.63908,-122.39535,Entire home/apt,125,3,51,11/12/2024,1.83,1,60,18,STR-OPLI-22-001227
678482888673045133,Boutique Spacious Home w/ Privacy - OnHawaiianTime,471331224,Isabella-And-Akahi,Delridge,Riverview,47.54519,-122.35847,Entire home/apt,236,2,65,11/23/2024,2.24,1,163,21,STR-OPLI-22-001273
678535652874988308,Vintage Westlake Gem in outstanding location!,597744129,Mike,Cascade,Westlake,47.63671,-122.34234,Entire home/apt,68,1,63,10/10/2024,2.26,7,171,24,STR-OPLI-21-000381
678556549561536249,Enchanting 3 Bedroom Home with Space Needle Views!,80333752,Ashley And Mike,Queen Anne,Lower Queen Anne,47.62716,-122.35323,Entire home/apt,256,2,90,12/8/2024,3.08,39,340,41,STR-OPLI-20-000134
679027426758048949,Modern 1 bedroom stones throw from the beach,7041978,Erin,West Seattle,Fauntleroy,47.53023,-122.39329,Entire home/apt,151,2,57,10/14/2024,2.02,1,299,26,STR-OPLI-22-001405
679069940115622800,Maple Leaf Hideaway: cozy pet friendly/fenced yard,70996371,Patrick,Northgate,Maple Leaf,47.69537,-122.3103,Entire home/apt,89,2,74,11/30/2024,2.94,11,88,30,STR-OPLI-22-001297
679140204575459749,Seattle 2 Bedroom Modern Daylight Apartment,22309080,Nicole,Other neighborhoods,South Park,47.52793,-122.32424,Entire home/apt,108,3,43,12/8/2024,1.59,1,299,16,STR-OPLI-22-001534
679157379107226587,Step Back in Time,471557542,Malinda,West Seattle,Fairmount Park,47.554083243843635,-122.3767489,Entire home/apt,155,1,38,10/21/2024,2.61,1,164,35,STR-OPLI-24-002659
679259430998397750,Cozy one-bedroom guesthouse with patio and parking,42224788,Kelly,West Seattle,Seaview,47.55673,-122.39629,Entire home/apt,150,1,137,12/7/2024,4.69,1,173,54,STR-OPLI-22-000352
679417071782452627,"Blueground | First Hill Gym, Patio & Coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,89,31,0,,,327,239,0,
679417428398171735,"Blueground | First Hill, fitness & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,92,31,2,8/25/2024,0.09,327,284,1,
679417821047466855,"Blueground | First Hill, fitness & coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,89,31,1,9/22/2023,0.07,327,338,0,
679702381145302686,Modern Central DistrictTownhome,93376047,Remington,Central Area,Atlantic,47.59255,-122.29802,Entire home/apt,,3,42,11/30/2024,1.58,1,356,20,STR-OPLI-21-001180
679765919768944483,3b2.5b Fremont Gem w/ Seattle Skyline & Lake View,462796256,Ming,Other neighborhoods,Fremont,47.65836,-122.35149,Entire home/apt,231,1,117,12/16/2024,4.11,26,161,43,STR-OPLI-22-001316
679809004334717843,Canopy retreat: plush king bed beneath trees.,11715008,Jeff,Downtown,First Hill,47.61304,-122.32898,Entire home/apt,105,1,167,12/13/2024,6.23,1,261,66,STR-OPLI-19-002295
679867986890922936,Private Modern Capitol Hill/Central Home,11735413,Chad,Central Area,Minor,47.60635,-122.3091,Entire home/apt,,2,18,12/18/2024,0.65,1,14,4,STR-OPLI-22-001256
680166812990420749,"Blueground | First Hill Gym, Patio & Coworking",107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,89,31,0,,,327,337,0,
680465416391364255,Seattle Backyard Suite,51795990,Cristina,Magnolia,Lawton Park,47.65114,-122.39427,Entire home/apt,149,2,82,12/22/2024,4.42,1,248,53,STR-OPLI-23-000542
680522862142265552,2BR Forest Apartment -Free Parking -Fiber WIFI -AC,107500706,Eric,Other neighborhoods,Ravenna,47.67578,-122.30168,Entire home/apt,194,1,101,10/30/2024,3.44,3,214,36,STR-OPLI-19-002555
681187331208288771,Peaceful 1 bedroom facing forested green backyard,47266092,Nick,Delridge,Riverview,47.55046,-122.3604,Entire home/apt,89,30,64,11/29/2024,2.3,1,348,7,str-opli-22-001357
681227812017546278,2BR Downtown Convention Center Near Attractions,62347381,Nicholas,Capitol Hill,Broadway,47.61289,-122.33044,Entire home/apt,148,1,74,12/16/2024,2.57,1,147,41,STR-OPLI-22-001319
